airbnb_id,rat_count
4727731,2
4727889,0
4727912,2
4728136,2
4729374,1
4730371,1
4730379,0
4730857,6
4734170,3
4734544,0
4734709,0
4736480,55
4736912,9
4737392,3
4737830,6
4737930,0
4738250,0
4738406,2
4738429,0
4738946,0
4739407,10
4739431,2
4739557,5
4739703,2
4742068,0
4742102,0
4744276,17
4744487,4
4744592,25
4745012,0
4745212,1
4745876,0
4746028,0
4746171,0
4747068,0
4748873,8
4750578,2
4751686,2
4752020,0
4752659,0
4753571,2
4753639,3
4753866,2
4754646,18
4756125,11
4756280,4
4756551,0
4756578,34
4756856,0
4757212,0
4757941,0
4758028,1
4758601,3
4758877,9
4758924,9
4759361,2
4759680,0
4760107,48
4760504,3
4762718,4
4763327,0
4765123,1
4765631,4
4766198,0
4766284,20
4766468,1
4766582,7
4766819,1
4767549,0
4767748,1
4768030,0
4768982,0
4771964,7
4772857,4
4772987,2
4773286,0
4773463,0
4774496,9
4774629,0
4774658,2
4774763,6
4774924,23
4775278,0
4775737,8
4776045,6
4776107,0
4777063,0
4777166,0
4777597,0
4777745,0
4777903,1
4778638,6
4781069,4
4781700,1
4782243,5
4782252,0
4782569,0
4782799,0
4783057,6
4783437,0
4783614,10
4783738,7
4783809,4
4784618,1
4784741,5
4784846,1
4785105,0
4785563,0
4785941,8
4786030,0
4786139,10
4786675,2
4787201,3
4787527,5
4788812,2
4790969,0
4791389,1
4791964,0
4792192,2
4792219,3
4792342,0
4792430,6
4792529,0
4793385,5
4794322,3
4794512,2
4795029,2
4795088,0
4795390,0
4795857,5
4798723,0
4798794,7
4799245,0
4799839,5
4800921,4
4801661,12
4802299,5
4802374,16
4802648,0
4803244,16
4803623,1
4803750,22
4807244,0
4807899,33
4808239,0
4808505,1
4809056,6
4809337,1
4809346,0
4813236,0
4813342,2
4813696,0
4813767,0
4813781,9
4813819,16
4813832,0
4814075,8
4814553,23
4815028,1
4817139,7
4817208,0
4820119,4
4820897,21
4821218,17
4821331,5
4821605,7
4821786,10
4822057,4
4822181,55
4822324,6
4822557,26
4822822,0
4823105,6
4823386,0
4823529,13
4823682,3
4823910,9
4823959,0
4824052,0
4824146,8
4824211,14
4824310,0
4824361,0
4824521,1
4824808,0
4824847,0
4824849,0
4825359,15
4828336,7
4829068,0
4829088,2
4830154,0
4830158,14
4830494,19
4830799,0
4831703,0
4831795,0
4833294,14
4833671,5
4837865,66
4837935,0
4838260,1
4838271,0
4838540,5
4838798,19
4839323,0
4839805,55
4839932,0
4840211,5
4840381,18
4840794,8
4840841,3
4840977,0
4841187,3
4841431,1
4841843,3
4842054,11
4842507,14
4845237,23
4846199,1
4846449,16
4846877,4
4847624,18
4847648,11
4848500,47
4848528,0
4849152,1
4849266,0
4849703,8
4849864,0
4850000,0
4853287,0
4853365,7
4853647,0
4853870,1
4854417,46
4854552,0
4855612,0
4855835,1
4856857,2
4857075,7
4857619,3
4859716,8
4859903,0
4860650,1
4860876,3
4861046,0
4861859,0
4863176,37
4863419,10
4865377,0
4865387,0
4865749,9
4866049,0
4866867,0
4866875,0
4867016,6
4867749,2
4868048,2
4868150,2
4868571,0
4871966,28
4873207,0
4873699,0
4874735,2
4877884,0
4878737,0
4879530,0
4879911,7
4880277,1
4880542,0
4881017,8
4881420,4
4884601,0
4885240,3
4885569,6
4885595,0
4885673,1
4886168,0
4886678,1
4887250,10
4887473,5
4887638,0
4887727,1
4890335,2
4891172,13
4891441,0
4891477,4
4891616,59
4891701,0
4892675,0
4896937,2
4897673,0
4900034,1
4901020,9
4901269,2
4901424,0
4901617,5
4902025,53
4902497,2
4903082,1
4904582,0
4905118,5
4905248,2
4906961,0
4907206,2
4907749,4
4908331,2
4908634,7
4909080,9
4909438,12
4910479,0
4916150,16
4916340,10
4917122,18
4917217,9
4920338,10
4920448,5
4920489,8
4920912,2
4921548,5
4924590,1
4925050,7
4925368,0
4925414,0
4925517,15
4926610,6
4927853,4
4928303,10
4930306,2
4930951,0
4931807,0
4932075,0
4932139,2
4932714,0
4934421,0
4936254,2
4936694,0
4937135,24
4941141,0
4941771,7
4942523,2
4942985,125
4943742,15
4947174,0
4947515,11
4948117,15
4948928,0
4948953,4
4950357,0
4950807,0
4951402,5
4956258,8
4956293,2
4956469,0
4956896,15
4958223,20
4961949,4
4963237,5
4963511,0
4965152,3
4966559,3
4967098,0
4967114,1
4968008,8
4968633,1
4968798,0
4973452,0
4974843,9
4977744,2
4977756,3
4978241,0
4978607,1
4979200,11
4982699,0
4982969,0
4983264,6
4983691,2
4984951,3
4987238,0
4987355,4
4987370,0
4987929,6
4989295,57
4991235,0
4991895,8
4993422,0
4994058,1
4994264,20
4994266,0
4995083,0
4996877,1
4998025,7
4998221,0
4998294,9
5002867,2
5004463,0
5006113,1
5006927,0
5007760,1
5010368,9
5011693,0
5013556,3
5013564,3
5015281,1
5019183,13
5019373,3
5020687,0
5020842,16
5025771,0
5028135,0
5028264,0
5028478,0
5028653,2
5029202,28
5029573,2
5030256,0
5030646,0
5031178,2
5031539,3
5033691,2
5034136,3
5037654,0
5037892,9
5038299,1
5039939,1
5040218,0
5040653,2
5040919,0
5040951,0
5046189,2
5046190,0
5046422,1
5046936,0
5048535,30
5049823,0
5050156,4
5050369,1
5050664,2
5050799,0
5051236,4
5052495,9
5054072,3
5054397,15
5055033,2
5059082,0
5059402,4
5060118,0
5061309,40
5065185,0
5065630,1
5066526,4
5066963,3
5067417,0
5068972,0
5069145,3
5070183,0
5077231,0
5078828,1
5081207,2
5082455,26
5083907,0
5084095,25
5085803,1
5093174,51
5093352,8
5094593,0
5095493,0
5100436,4
5102006,3
5102132,5
5104668,4
5105514,0
5105632,0
5105768,0
5106041,2
5106214,1
5106749,3
5110541,0
5113910,0
5115372,0
5115534,0
5116726,0
5116727,1
5117177,0
5117339,1
5122899,3
5123033,21
5125051,7
5127131,5
5131879,0
5132986,1
5133942,0
5135121,0
5136673,0
5136833,0
5137531,0
5141379,2
5143959,10
5144125,0
5144689,10
5144979,1
5146173,2
5148878,0
5150206,3
5160871,8
5161173,2
5162580,0
5163921,3
5164045,0
5172992,5
5173154,17
5175054,13
5179493,0
5179556,0
5179785,1
5180624,0
5181492,5
5181720,0
5183502,0
5184986,2
5185359,0
5188746,1
5188840,0
5191617,39
5192165,0
5192219,1
5192459,130
5193916,4
5194812,1
5195568,0
5195654,12
5199439,0
5199814,4
5200433,13
5204458,0
5205171,2
5207973,13
5210286,16
5212133,5
5213963,2
5217507,2
5219488,0
5224210,0
5225088,0
5231104,25
5231817,1
5232121,0
5233279,1
5233345,2
5236234,0
5237422,26
5238491,0
5241757,0
5242156,3
5247202,0
5248975,6
5251338,0
5251340,3
5251586,1
5251624,17
5251673,9
5251719,4
5252343,0
5258014,19
5259407,1
5261712,2
5261913,0
5262333,0
5266888,17
5267177,0
5268045,0
5269840,0
5270589,16
5271661,6
5277117,3
5277242,3
5278810,3
5278927,2
5279902,1
5279925,1
5284341,0
5285553,0
5286096,0
5286482,1
5287414,20
5287733,0
5288211,0
5288228,0
5288376,14
5288942,3
5293662,1
5295884,18
5297292,9
5298299,3
5298458,6
5298896,5
5299177,5
5301003,2
5303100,0
5304431,0
5305619,1
5309343,1
5309460,1
5309810,13
5309959,0
5313584,0
5315796,0
5315798,15
5316158,30
5316266,0
5316908,0
5317871,1
5319150,7
5319431,0
5319785,0
5320325,7
5320983,4
5325551,5
5326138,0
5327035,4
5327598,31
5335792,27
5336588,3
5337757,0
5340170,1
5340262,0
5341379,0
5343821,3
5344850,1
5345293,1
5345731,9
5346488,2
5352301,5
5352802,0
5353312,1
5353431,0
5353612,1
5353815,0
5354796,9
5358354,3
5359410,0
5361021,3
5361824,2
5362041,34
5362279,0
5363669,0
5363874,0
5364134,0
5364337,3
5364814,0
5365190,4
5370580,0
5371463,12
5372526,2
5373297,1
5373674,6
5373703,0
5376069,0
5382755,9
5384774,0
5385943,0
5386402,10
5389907,5
5390882,12
5392517,0
5395116,1
5395679,3
5396323,11
5396325,17
5396701,0
5396801,0
5397568,1
5401148,0
5402239,24
5402632,0
5402672,0
5404201,2
5404627,0
5406041,3
5406067,3
5406167,7
5406187,1
5409372,0
5409607,0
5411787,2
5412567,3
5413565,0
5414178,4
5414471,0
5414911,0
5418312,3
5419405,0
5423135,4
5424042,0
5424359,1
5424994,7
5430070,0
5430560,0
5431845,0
5432089,0
5432178,7
5432597,18
5432743,0
5433367,0
5433746,17
5434150,10
5434654,4
5439148,0
5439372,1
5442054,5
5442313,6
5442584,0
5443318,4
5443581,2
5445314,1
5445743,29
5447255,13
5447434,5
5451108,0
5454050,4
5465270,0
5466630,1
5469274,18
5470350,0
5475870,1
5477034,55
5478741,17
5478901,0
5479460,0
5482031,3
5482918,0
5487204,5
5490833,10
5494750,0
5495026,6
5495927,0
5500197,20
5502282,3
5505918,0
5506438,0
5507371,0
5509771,11
5509980,21
5510725,43
5511036,7
5511067,0
5511865,5
5512274,0
5518629,61
5519207,0
5519429,3
5520934,1
5521107,0
5522518,2
5523654,1
5523876,4
5524451,0
5525206,2
5525510,1
5526210,9
5528111,5
5533000,9
5534192,0
5534660,0
5534962,0
5536023,7
5536560,1
5536824,0
5536844,6
5538353,2
5538410,0
5541897,5
5543210,0
5543996,1
5545560,0
5545876,0
5546217,0
5547081,13
5550377,3
5550492,0
5550788,7
5557097,0
5557135,0
5557536,12
5557684,3
5558242,1
5560024,0
5562394,31
5562420,2
5562962,16
5567220,19
5567361,1
5567401,0
5569167,12
5569302,0
5569464,0
5579147,5
5579240,0
5579629,4
5580236,65
5580648,2
5581272,0
5581273,0
5581442,0
5582038,5
5588684,0
5590262,0
5590400,3
5590966,2
5593205,18
5593725,12
5593975,0
5594883,33
5598465,2
5598992,1
5600239,9
5601147,4
5602027,4
5602200,15
5602369,1
5604005,5
5604704,1
5605790,2
5606308,4
5613334,0
5615835,64
5616298,1
5618341,4
5619149,4
5621141,4
5623799,15
5624807,10
5625386,2
5626601,69
5627418,19
5627944,1
5628539,0
5631916,4
5632551,7
5638917,0
5640394,0
5641644,2
5641888,1
5646613,0
5647213,0
5647416,0
5648549,0
5649163,13
5649580,2
5649623,0
5651679,0
5651944,13
5652403,2
5652542,0
5652946,2
5656458,4
5659803,0
5661381,11
5661603,0
5661631,1
5663222,52
5670038,1
5671103,0
5672196,6
5672288,0
5672471,1
5672615,6
5672704,1
5678143,6
5679129,0
5679557,1
5679938,15
5681285,3
5681745,1
5684147,11
5691347,9
5692492,20
5692870,1
5693879,2
5693978,2
5694862,0
5695055,2
5695509,5
5695523,3
5695566,4
5697062,0
5697237,10
5697371,0
5697556,1
5705775,47
5706202,3
5706280,5
5707888,2
5708360,3
5715049,8
5717355,0
5717674,0
5718494,2
5718603,0
5718935,5
5719742,1
5720133,15
5720569,1
5720988,29
5725154,0
5725698,15
5726139,9
5727093,3
5727850,0
5728500,6
5728502,0
5729530,0
5735314,12
5735447,10
5736925,1
5737759,2
5742795,4
5743959,21
5746781,0
5747706,11
5748045,3
5748301,1
5749147,11
5749889,0
5756241,1
5756464,0
5756476,2
5756643,2
5756767,0
5757509,0
5758234,0
5760776,2
5761032,0
5761564,1
5761908,2
5762947,0
5763191,3
5766499,3
5766895,4
5769218,1
5770283,0
5770483,8
5771361,7
5771366,0
5772667,10
5773199,1
5774245,1
5779752,0
5783307,11
5783517,1
5783899,2
5784146,0
5784897,13
5786059,0
5789606,3
5790990,6
5791540,0
5792144,0
5792453,4
5796405,19
5803068,0
5804170,0
5804184,3
5804451,50
5805232,0
5805561,0
5806416,27
5806687,0
5806817,0
5806829,6
5811254,11
5811500,13
5815437,3
5818551,118
5821886,1
5823337,0
5823579,6
5824543,31
5825911,13
5826468,7
5826475,6
5831012,4
5833530,17
5834668,0
5839029,6
5839268,2
5842819,10
5845124,8
5846050,0
5846654,0
5847182,18
5847724,18
5848422,15
5848515,3
5849386,5
5849810,6
5850978,0
5851054,9
5857212,1
5857515,12
5857519,52
5857692,7
5858505,0
5859030,0
5860123,7
5861963,12
5866656,0
5869197,0
5870127,1
5871372,2
5872177,1
5875384,8
5878382,103
5881122,0
5881858,0
5882068,15
5882373,1
5882725,4
5883159,0
5883655,11
5885201,2
5885280,29
5885373,0
5885396,8
5885402,11
5885542,0
5889379,6
5892693,0
5892733,0
5894720,4
5895056,0
5895082,0
5899598,0
5904098,9
5904538,24
5905128,2
5913433,0
5914854,0
5915351,9
5916713,8
5918356,3
5919646,3
5919967,0
5925343,2
5925550,4
5926854,0
5926953,4
5927152,0
5928949,0
5931103,0
5931824,0
5932072,10
5932543,5
5934254,4
5934255,1
5935275,0
5936796,1
5939117,0
5939328,0
5940268,0
5940868,12
5940920,0
5941782,0
5941888,4
5944460,2
5944801,28
5946137,4
5952441,0
5954466,0
5956257,10
5965198,1
5965946,2
5967998,1
5978999,5
5979675,0
5985742,0
5986444,0
5990467,1
5991641,0
5991675,0
5992438,6
5993541,0
5998890,5
5998978,2
5999786,20
6000709,1
6000785,1
6000868,1
6000898,0
6002382,0
6004567,1
6004786,9
6005231,9
6005868,3
6006603,0
6006711,11
6006837,0
6012187,1
6013171,0
6013186,12
6014926,0
6015754,25
6018325,2
6018589,10
6019386,2
6020044,0
6020382,4
6026546,2
6027345,0
6027485,2
6028165,6
6029987,4
6031001,0
6033449,0
6037761,3
6040757,1
6041875,0
6042335,5
6042555,0
6042635,5
6043199,17
6043671,0
6044268,3
6044964,0
6045917,1
6046877,4
6048412,10
6048583,0
6051044,4
6051782,0
6051856,4
6054194,6
6054400,0
6054864,4
6055964,0
6055980,8
6056028,0
6059556,1
6063050,9
6066563,0
6069703,2
6070899,55
6071347,0
6071456,2
6071870,2
6072842,0
6074975,0
6076202,0
6077354,0
6077798,0
6078234,0
6079079,0
6079197,8
6084475,0
6085109,0
6085932,0
6087827,0
6087959,3
6088910,0
6089007,6
6090186,0
6091208,16
6091224,98
6091850,0
6092535,28
6092865,22
6093352,0
6093459,1
6094046,0
6094708,0
6099485,4
6100514,0
6101104,9
6102494,0
6103146,0
6103273,0
6104187,11
6104951,0
6105342,0
6105742,34
6106142,2
6106445,4
6106544,21
6107592,10
6114353,1
6115275,1
6115341,5
6117178,3
6117496,0
6121052,6
6121300,0
6124097,0
6128992,39
6129158,1
6130145,1
6131266,0
6131606,1
6132230,0
6132646,2
6133150,1
6134199,1
6138423,4
6141561,8
6142960,1
6145124,12
6145637,1
6146783,1
6149507,3
6150778,0
6151450,0
6152725,0
6155857,14
6156319,2
6156442,0
6157276,0
6161282,1
6163657,0
6165032,0
6165564,0
6166870,0
6167683,33
6167817,5
6168331,4
6168663,0
6169068,6
6169335,1
6169897,1
6169981,7
6171211,0
6179073,0
6179500,0
6180121,0
6180741,0
6180762,0
6181131,0
6184827,3
6184855,2
6185250,2
6185426,2
6185599,7
6188014,27
6188022,11
6192999,0
6195564,1
6196265,8
6196354,0
6196860,2
6197119,0
6197134,0
6198343,0
6198636,4
6200613,1
6200692,0
6201730,49
6201914,0
6208002,5
6208855,33
6209084,1
6209147,23
6209619,9
6209799,7
6209994,1
6210050,6
6212488,2
6216318,1
6220514,1
6220699,6
6221877,0
6224336,0
6225501,1
6225766,3
6225935,12
6225968,0
6225974,17
6226327,0
6226794,0
6227027,1
6227341,9
6227680,0
6227871,0
6228461,1
6232987,0
6234329,8
6236181,0
6237443,8
6237974,2
6238281,2
6239643,0
6242355,0
6242600,7
6243991,3
6244089,9
6245408,22
6245521,6
6245792,4
6246010,0
6246559,3
6246681,12
6247466,0
6248335,2
6249100,12
6249284,14
6249465,1
6249740,1
6252815,11
6255407,9
6255597,1
6256470,7
6257586,0
6257715,7
6259928,16
6260442,1
6261696,0
6261971,1
6262339,0
6262496,0
6262536,0
6262562,0
6262645,0
6263101,2
6268515,1
6269439,4
6269517,2
6269608,36
6269610,0
6269646,1
6269808,4
6269945,2
6272125,2
6272181,0
6273469,3
6274181,0
6276574,8
6277476,5
6277795,2
6278513,11
6279160,0
6283028,0
6283933,0
6284582,0
6285844,0
6286253,0
6286307,4
6291371,0
6291454,8
6291568,4
6292309,0
6292334,9
6292828,5
6292893,1
6300353,7
6300424,4
6301965,0
6302460,6
6302996,4
6303109,0
6303611,0
6303845,4
6304002,16
6304307,3
6304803,2
6304928,0
6305027,5
6305553,2
6309328,0
6311978,7
6312512,105
6314148,1
6315050,3
6315659,0
6316005,4
6316121,9
6316786,0
6322937,2
6323445,8
6324190,3
6326345,4
6326410,11
6326568,0
6326582,0
6326681,5
6326865,0
6326959,0
6327222,4
6327529,1
6328046,14
6328175,2
6328394,2
6329973,0
6330321,0
6331598,8
6332130,13
6333850,0
6334236,0
6334808,3
6335490,0
6336834,1
6337001,3
6337725,0
6342741,5
6342801,2
6343619,0
6343641,5
6343837,2
6345728,0
6346456,27
6346496,0
6347548,0
6347713,0
6348548,0
6348972,0
6349111,2
6349524,4
6355217,1
6356070,1
6356359,0
6356366,33
6357058,16
6357128,0
6357527,13
6358342,3
6358723,6
6359111,0
6359266,0
6360224,1
6360639,6
6361102,4
6361204,7
6362061,0
6362227,0
6362662,3
6363796,3
6364086,2
6364150,1
6364280,2
6364324,1
6364807,1
6370889,10
6371191,32
6371504,1
6371593,2
6371890,0
6373379,0
6373582,1
6373790,8
6374545,0
6375124,2
6375331,10
6376487,0
6377161,5
6377384,0
6377624,3
6377669,6
6377920,13
6378298,0
6380118,8
6381145,1
6384275,0
6384560,0
6384622,0
6385039,5
6385364,5
6385547,0
6387739,1
6388315,6
6388721,3
6389473,0
6390092,0
6391062,2
6391286,0
6391465,2
6395433,7
6397059,3
6397963,4
6398715,0
6399305,1
6400482,0
6400649,1
6402712,0
6403485,31
6403755,5
6403795,4
6404584,0
6405859,2
6407534,10
6408849,1
6410814,3
6410924,10
6416714,10
6421011,43
6421335,7
6421429,0
6421799,0
6422511,1
6422762,3
6423521,0
6423799,0
6424227,0
6425712,4
6425751,4
6425850,15
6426032,0
6426240,0
6428581,4
6428913,0
6428942,0
6429905,0
6432836,7
6433445,11
6436433,32
6436950,5
6437262,5
6437347,0
6438239,1
6438254,0
6438456,0
6443330,0
6445126,3
6445173,4
6447136,0
6447797,1
6449002,1
6449238,2
6449718,0
6450240,0
6450457,0
6451892,4
6452019,0
6452027,0
6452138,0
6452188,8
6452251,9
6452585,41
6452764,0
6452788,4
6452940,9
6457121,2
6458979,0
6459617,1
6460353,0
6460927,0
6461245,3
6461789,0
6462454,1
6462513,0
6462549,34
6463098,5
6463575,1
6464881,9
6466301,35
6466590,4
6467264,0
6467905,0
6470740,2
6471117,15
6472275,0
6473307,6
6474699,1
6476242,0
6476333,0
6476426,3
6477272,0
6477558,0
6477586,1
6478141,0
6478214,2
6478459,2
6479956,0
6480685,2
6481924,0
6484983,5
6487196,0
6487298,0
6487933,0
6489828,1
6491190,0
6491278,16
6492185,0
6492449,3
6492778,10
6492864,1
6493181,0
6493288,1
6493737,1
6494256,1
6499058,0
6499870,23
6500246,3
6501082,15
6501996,15
6502493,15
6504972,20
6505898,1
6505927,1
6506449,52
6507084,1
6509338,3
6509750,0
6511675,0
6512429,0
6512929,0
6515562,5
6515686,2
6516344,9
6519873,0
6520350,0
6522849,0
6523409,8
6524806,2
6525622,2
6525765,2
6528040,0
6528046,2
6528060,6
6534409,0
6536744,0
6539114,2
6539778,2
6540907,2
6541214,50
6542603,2
6542929,16
6543312,0
6543581,0
6543852,21
6544899,0
6545310,15
6545580,11
6546016,2
6549256,0
6550596,0
6553257,0
6553874,4
6555262,0
6555427,2
6555586,0
6555997,4
6556848,17
6557289,0
6558125,2
6558729,3
6559615,1
6559926,1
6560055,6
6560165,2
6560257,2
6560459,1
6561328,0
6561509,1
6567114,2
6570718,0
6571039,1
6571441,19
6571890,42
6572344,5
6572570,5
6573055,1
6573391,0
6574353,19
6574537,0
6574595,16
6575471,22
6576327,7
6576336,0
6581248,0
6582467,2
6584448,0
6585852,269
6586663,2
6588947,0
6589412,4
6590549,6
6594861,0
6595943,0
6596747,17
6596927,12
6597854,1
6598334,129
6598624,3
6599302,1
6599689,3
6599950,2
6601120,5
6601194,4
6601284,4
6601606,2
6601683,0
6603534,11
6607833,1
6608246,1
6608666,8
6609293,13
6609871,15
6610244,6
6610516,2
6610629,1
6611547,5
6611557,0
6611652,0
6611774,39
6612664,15
6612737,0
6612744,3
6612941,0
6613106,10
6613154,1
6613399,2
6614604,5
6619100,19
6619187,4
6619589,0
6619984,2
6620407,2
6620911,0
6622389,7
6625406,10
6626581,0
6626894,2
6627016,1
6627553,2
6627650,0
6627668,13
6627752,0
6627931,0
6628117,0
6631351,11
6633613,0
6635179,0
6635985,2
6636389,2
6636906,5
6636968,0
6637311,0
6638042,0
6638377,16
6638446,18
6638539,0
6640144,3
6642103,0
6642187,1
6643716,0
6644449,3
6644669,15
6645224,6
6645263,4
6646009,0
6647114,1
6649555,9
6651070,0
6651156,17
6652353,18
6654081,0
6654202,1
6654304,0
6654323,0
6654984,4
6655786,7
6656441,2
6656880,4
6657134,1
6657454,9
6659165,1
6659371,42
6660046,1
6660117,1
6660330,0
6660511,10
6660518,1
6660816,2
6661923,23
6662241,5
6662422,11
6662487,9
6662511,4
6662967,17
6669443,1
6670064,15
6670191,1
6672758,0
6672812,1
6673638,0
6674155,1
6674342,44
6674381,3
6674482,0
6676250,4
6676383,0
6676416,0
6677647,0
6678082,0
6678351,11
6679063,1
6680201,0
6686140,15
6686165,2
6686332,0
6687933,1
6688119,2
6688617,10
6688780,0
6690696,3
6691625,0
6691723,2
6692213,22
6692571,2
6692573,0
6692574,0
6692633,0
6692975,2
6693403,0
6693562,1
6693612,0
6696127,0
6699725,1
6699912,1
6700454,7
6700860,0
6701706,0
6701795,0
6702693,14
6703001,2
6703091,1
6703106,2
6704000,0
6704291,0
6705158,0
6705413,4
6705604,15
6705606,0
6706074,0
6706263,0
6706494,0
6706703,0
6711306,7
6712530,0
6712618,2
6713005,0
6713521,1
6713742,0
6713821,4
6713911,8
6716066,32
6716199,3
6716444,1
6716695,8
6717053,0
6717309,3
6718257,2
6718383,1
6719207,4
6722799,2
6723207,0
6726337,1
6726702,0
6728550,40
6729568,10
6729589,1
6730056,0
6730582,1
6731170,9
6731463,4
6731564,0
6731830,2
6733512,0
6737249,2
6737815,0
6738207,4
6738524,9
6739145,0
6741023,11
6741094,0
6743346,7
6743935,2
6747106,0
6747193,7
6747308,0
6747685,2
6747958,0
6748032,0
6748711,0
6748933,1
6748952,0
6749285,5
6749837,1
6750178,44
6750443,0
6751450,0
6757821,1
6758846,3
6758849,9
6759052,0
6759527,1
6760295,0
6760353,8
6761084,0
6761717,22
6761985,49
6764316,8
6764999,1
6765697,0
6765965,9
6766169,0
6766259,0
6766537,0
6766662,0
6766894,0
6766908,76
6768399,0
6769535,0
6775098,1
6776698,0
6776711,0
6778238,0
6778776,0
6779136,0
6780285,3
6781648,1
6782407,4
6783518,12
6784207,9
6784378,1
6784406,3
6784807,1
6784873,2
6786761,10
6787310,21
6791173,1
6792415,0
6792888,0
6794912,2
6795568,0
6796530,0
6797564,4
6797905,1
6798068,1
6798811,0
6799118,0
6799130,0
6799692,13
6799814,7
6799895,0
6799932,0
6799957,0
6799999,0
6800277,33
6804319,7
6806165,1
6806282,22
6807079,2
6807281,4
6807836,0
6809332,0
6812061,0
6812270,4
6812456,23
6812717,0
6813041,1
6821839,1
6821978,0
6822519,9
6823578,4
6824996,8
6827028,0
6829632,4
6831518,0
6833000,1
6833049,3
6833395,12
6833911,0
6834972,3
6835487,1
6836391,0
6836485,0
6837529,11
6843145,1
6846956,0
6847053,17
6849332,0
6850752,7
6850801,8
6851685,0
6851700,0
6853661,6
6853752,1
6853761,0
6854013,2
6854372,7
6854404,0
6862191,0
6862600,1
6863691,1
6863948,1
6864482,13
6865053,3
6865662,28
6866040,5
6866061,0
6866960,0
6869363,12
6869940,0
6871251,1
6880480,0
6880873,9
6880990,0
6881827,33
6882689,0
6883096,1
6883404,2
6884147,15
6884254,8
6884647,2
6885767,3
6885805,0
6886371,11
6887405,22
6887755,4
6892731,0
6895056,0
6895123,0
6895270,3
6896715,1
6896737,0
6897066,5
6898240,18
6898600,0
6900168,1
6901401,7
6901484,15
6901734,1
6901856,3
6902147,23
6902855,0
6908140,8
6908209,0
6908837,0
6909447,0
6909615,0
6911965,4
6912211,2
6913023,22
6913431,0
6913773,11
6913969,0
6914268,0
6914516,8
6915467,0
6919971,1
6921831,16
6921974,0
6921984,5
6922490,37
6922505,2
6922758,3
6923000,0
6923161,12
6924109,1
6924363,22
6924400,0
6924942,0
6925372,13
6925777,8
6926686,12
6926732,2
6927027,2
6929738,2
6930780,0
6933326,5
6933582,3
6934770,0
6936903,7
6937480,2
6937871,1
6937897,0
6938827,0
6939024,4
6939597,0
6939638,10
6939668,8
6939719,2
6939758,0
6939859,7
6940108,4
6941601,1
6942211,0
6944665,3
6946479,4
6947017,17
6947196,0
6947477,9
6948161,1
6949104,3
6949526,8
6949554,4
6950074,0
6950807,0
6951342,0
6952302,0
6953013,4
6953625,3
6954288,0
6955143,0
6956358,4
6956731,20
6956956,1
6957168,9
6957328,1
6958652,36
6958924,28
6959212,0
6965529,0
6966936,15
6966985,3
6967201,27
6967305,0
6967861,0
6968488,2
6968520,0
6968737,6
6969011,54
6969048,7
6969473,3
6970005,0
6970372,2
6970441,10
6970776,2
6971141,3
6971348,2
6971639,2
6971750,0
6971871,1
6972046,61
6972089,2
6972192,0
6972271,1
6972534,0
6972554,3
6972673,0
6973292,1
6973598,0
6974249,1
6974728,4
6974801,4
6975129,21
6976045,12
6977204,6
6985434,9
6985888,1
6986600,26
6988265,12
6988793,1
6988794,0
6988905,5
6989258,6
6989436,0
6990524,0
6992300,9
6992831,0
6992939,6
6992973,0
6993265,0
6994064,0
6994259,19
6999056,35
7001872,0
7002139,16
7002250,0
7002269,0
7002406,17
7002884,0
7002915,31
7003060,9
7003507,0
7003788,0
7004408,81
7006151,0
7006494,0
7010135,1
7010681,4
7011234,0
7015831,5
7017768,0
7018619,1
7019534,14
7020266,2
7020776,2
7021346,4
7023033,20
7023437,1
7023583,2
7023739,0
7023818,0
7024079,0
7024138,0
7024303,3
7024342,0
7024474,3
7024538,0
7024774,0
7025026,4
7028199,5
7031803,3
7032396,2
7032930,0
7034609,0
7034787,8
7034953,0
7035051,21
7035579,9
7036079,2
7036285,0
7036435,4
7036862,16
7037537,48
7037791,4
7037918,0
7037999,8
7038801,0
7041968,27
7043817,0
7047076,11
7047329,1
7048195,0
7048331,0
7048398,1
7048418,0
7048508,2
7048518,4
7050316,10
7051619,1
7052026,3
7053165,4
7053353,1
7053496,1
7053815,0
7054267,10
7054405,0
7054468,11
7054585,0
7054797,0
7059663,0
7062446,0
7063407,0
7064199,0
7065307,1
7065653,4
7065748,1
7066122,0
7066414,18
7066592,6
7067406,7
7069743,9
7070287,6
7070705,11
7071657,10
7071672,0
7071677,10
7072245,12
7072541,2
7073418,11
7074232,16
7074488,0
7074504,2
7074961,9
7075103,4
7075449,15
7082866,29
7084130,1
7084621,0
7086165,4
7086310,13
7087255,0
7087528,16
7087549,0
7087752,5
7089310,0
7089639,2
7090264,0
7091014,6
7091125,0
7091390,1
7091660,0
7092505,2
7093122,3
7093920,0
7093979,1
7094112,0
7094262,0
7094462,1
7094539,0
7094619,0
7094976,2
7095125,16
7095426,0
7095534,1
7095783,0
7095888,2
7101296,44
7101822,2
7105709,11
7105865,28
7106154,3
7108992,4
7111050,0
7111775,3
7112684,0
7113258,26
7113393,0
7114665,5
7116034,0
7116071,0
7116273,0
7116654,26
7116799,2
7122067,2
7122588,0
7124028,2
7124926,1
7125699,1
7126110,1
7126996,2
7127458,1
7127684,1
7129972,1
7131007,4
7132520,0
7132891,0
7133306,7
7133488,2
7134343,2
7134550,5
